"7471";"Estudiante 07471";"4.500000";"5.300000";"4.300000";"4.900000";"5.300000";"5.200000";"4.200000";"5.700000"
"7472";"Estudiante 07472";"4.400000";"4.900000";"4.200000";"4.700000";"5.000000";"5.000000";"4.100000";"6.000000"
"7473";"Estudiante 07473";"5.400000";"5.700000";"5.600000";"5.000000";"4.900000";"5.300000";"5.000000";"5.700000"
"7474";"Estudiante 07474";"5.100000";"5.200000";"4.800000";"4.700000";"4.400000";"4.300000";"4.500000";"6.600000"
"7475";"Estudiante 07475";"5.700000";"5.800000";"5.600000";"4.900000";"5.000000";"5.700000";"5.600000";"5.600000"
"7476";"Estudiante 07476";"5.200000";"5.600000";"6.100000";"5.800000";"5.300000";"5.400000";"5.300000";"6.400000"
"7477";"Estudiante 07477";"4.400000";"3.700000";"3.600000";"3.800000";"3.700000";"3.400000";"3.600000";"6.700000"
"7478";"Estudiante 07478";"5.200000";"4.200000";"4.300000";"4.900000";"4.600000";"4.500000";"5.100000";"6.000000"
"7479";"Estudiante 07479";"6.000000";"6.700000";"6.600000";"6.700000";"6.700000";"5.900000";"6.400000";"5.700000"
"7480";"Estudiante 07480";"6.400000";"6.700000";"6.700000";"6.700000";"6.300000";"6.300000";"5.900000";"7.000000"
"7481";"Estudiante 07481";"4.700000";"5.200000";"4.600000";"5.000000";"4.100000";"4.900000";"4.700000";"6.300000"
"7482";"Estudiante 07482";"4.400000";"4.400000";"4.300000";"3.800000";"4.600000";"4.200000";"4.400000";"6.600000"
"7483";"Estudiante 07483";"6.400000";"6.900000";"6.900000";"6.600000";"6.800000";"6.800000";"6.700000";"6.400000"
"7484";"Estudiante 07484";"4.800000";"5.000000";"5.000000";"4.900000";"5.600000";"5.700000";"5.200000";"6.600000"
"7485";"Estudiante 07485";"5.900000";"5.200000";"5.200000";"5.600000";"4.800000";"5.200000";"5.200000";"6.900000"
"7486";"Estudiante 07486";"5.400000";"4.900000";"5.400000";"4.400000";"4.600000";"4.900000";"5.500000";"6.400000"
"7487";"Estudiante 07487";"6.200000";"6.700000";"6.900000";"6.900000";"6.900000";"6.000000";"6.300000";"6.400000"
"7488";"Estudiante 07488";"5.100000";"5.200000";"4.800000";"4.100000";"5.300000";"5.100000";"4.300000";"5.900000"
"7489";"Estudiante 07489";"4.100000";"3.700000";"3.600000";"4.100000";"3.600000";"4.300000";"4.500000";"6.800000"
"7490";"Estudiante 07490";"4.900000";"5.000000";"4.800000";"4.600000";"5.000000";"4.700000";"4.500000";"5.700000"
"7491";"Estudiante 07491";"4.800000";"4.700000";"4.700000";"3.900000";"4.800000";"4.500000";"4.700000";"6.000000"
"7492";"Estudiante 07492";"6.100000";"5.600000";"6.300000";"5.100000";"6.300000";"5.100000";"6.300000";"5.800000"
"7493";"Estudiante 07493";"5.200000";"4.600000";"5.000000";"4.400000";"4.900000";"5.600000";"4.500000";"6.300000"
"7494";"Estudiante 07494";"3.900000";"3.800000";"3.600000";"4.200000";"3.600000";"4.600000";"4.100000";"7.000000"
"7495";"Estudiante 07495";"7.000000";"6.900000";"6.700000";"6.600000";"6.300000";"6.800000";"6.500000";"6.100000"
"7496";"Estudiante 07496";"4.900000";"4.700000";"4.800000";"4.900000";"5.300000";"5.600000";"5.600000";"5.900000"
"7497";"Estudiante 07497";"4.100000";"4.400000";"4.500000";"5.200000";"4.600000";"5.000000";"4.800000";"5.600000"
"7498";"Estudiante 07498";"5.400000";"5.200000";"5.100000";"5.500000";"5.000000";"4.500000";"5.300000";"5.600000"
"7499";"Estudiante 07499";"5.900000";"5.500000";"6.200000";"5.400000";"5.200000";"5.100000";"5.100000";"6.000000"
"7500";"Estudiante 07500";"4.600000";"4.100000";"4.300000";"4.200000";"4.800000";"5.000000";"4.100000";"5.700000"
"7501";"Estudiante 07501";"4.800000";"4.900000";"4.800000";"4.700000";"4.600000";"4.300000";"4.500000";"5.500000"
"7502";"Estudiante 07502";"5.500000";"5.700000";"4.600000";"5.400000";"4.900000";"5.100000";"5.300000";"6.600000"
"7503";"Estudiante 07503";"6.600000";"6.500000";"6.000000";"6.700000";"6.700000";"6.600000";"6.300000";"5.700000"
"7504";"Estudiante 07504";"6.300000";"6.800000";"6.700000";"6.500000";"6.500000";"6.700000";"6.900000";"6.400000"
"7505";"Estudiante 07505";"5.400000";"4.700000";"5.000000";"5.000000";"5.300000";"5.300000";"4.800000";"6.400000"
"7506";"Estudiante 07506";"6.300000";"6.200000";"5.500000";"6.300000";"5.300000";"5.200000";"5.400000";"5.600000"
"7507";"Estudiante 07507";"5.500000";"5.500000";"5.900000";"5.500000";"6.000000";"5.600000";"4.900000";"6.700000"
"7508";"Estudiante 07508";"6.200000";"5.400000";"5.700000";"5.300000";"6.400000";"5.300000";"5.300000";"6.400000"
"7509";"Estudiante 07509";"5.600000";"5.200000";"5.800000";"5.800000";"4.900000";"4.700000";"5.100000";"6.200000"
"7510";"Estudiante 07510";"6.800000";"6.600000";"7.000000";"6.300000";"6.500000";"6.100000";"7.000000";"6.700000"
"7511";"Estudiante 07511";"4.900000";"4.900000";"3.800000";"4.500000";"4.400000";"4.600000";"4.800000";"6.100000"
"7512";"Estudiante 07512";"4.400000";"4.100000";"4.300000";"4.100000";"4.200000";"5.000000";"4.100000";"6.800000"
"7513";"Estudiante 07513";"4.400000";"3.700000";"4.500000";"3.500000";"4.700000";"4.200000";"4.300000";"6.300000"
"7514";"Estudiante 07514";"4.400000";"4.300000";"4.600000";"4.700000";"4.000000";"4.300000";"4.600000";"5.700000"
"7515";"Estudiante 07515";"5.200000";"5.800000";"5.500000";"5.400000";"4.900000";"5.000000";"5.600000";"5.500000"
"7516";"Estudiante 07516";"7.000000";"5.900000";"6.800000";"6.900000";"6.700000";"6.900000";"6.100000";"6.100000"
"7517";"Estudiante 07517";"6.200000";"5.800000";"6.800000";"5.900000";"5.800000";"5.800000";"6.600000";"6.300000"
"7518";"Estudiante 07518";"5.500000";"4.700000";"5.000000";"5.300000";"4.800000";"5.100000";"4.600000";"6.700000"
"7519";"Estudiante 07519";"6.600000";"6.800000";"6.700000";"6.500000";"6.400000";"6.300000";"6.200000";"6.500000"
"7520";"Estudiante 07520";"6.400000";"6.800000";"6.200000";"6.600000";"6.600000";"6.000000";"6.200000";"6.900000"
"7521";"Estudiante 07521";"5.300000";"5.600000";"5.900000";"5.600000";"4.900000";"5.500000";"5.300000";"6.500000"
"7522";"Estudiante 07522";"7.000000";"6.800000";"6.500000";"6.300000";"6.900000";"6.800000";"6.400000";"5.700000"
"7523";"Estudiante 07523";"4.000000";"4.600000";"3.600000";"3.800000";"3.900000";"4.100000";"4.500000";"6.200000"
"7524";"Estudiante 07524";"5.200000";"5.000000";"4.800000";"5.200000";"4.700000";"5.200000";"4.900000";"5.600000"
"7525";"Estudiante 07525";"4.900000";"4.300000";"4.200000";"4.700000";"5.000000";"5.300000";"4.300000";"5.900000"
"7526";"Estudiante 07526";"4.600000";"5.400000";"5.400000";"5.000000";"5.000000";"5.400000";"5.000000";"6.800000"
"7527";"Estudiante 07527";"5.300000";"5.200000";"5.300000";"5.300000";"5.000000";"5.700000";"5.000000";"5.700000"
"7528";"Estudiante 07528";"5.800000";"6.000000";"6.300000";"5.900000";"5.500000";"5.800000";"5.900000";"5.900000"
"7529";"Estudiante 07529";"6.100000";"6.200000";"6.600000";"6.300000";"6.900000";"6.700000";"6.800000";"6.000000"
"7530";"Estudiante 07530";"6.900000";"6.800000";"6.500000";"6.800000";"6.400000";"6.800000";"6.200000";"5.600000"
"7531";"Estudiante 07531";"6.700000";"6.700000";"6.300000";"6.500000";"7.000000";"6.400000";"6.500000";"5.800000"
"7532";"Estudiante 07532";"5.900000";"5.500000";"5.800000";"5.300000";"5.800000";"4.900000";"5.600000";"6.300000"
"7533";"Estudiante 07533";"4.100000";"4.200000";"4.800000";"4.500000";"4.400000";"4.600000";"4.200000";"6.300000"
"7534";"Estudiante 07534";"4.500000";"4.400000";"5.000000";"4.400000";"4.300000";"4.100000";"4.700000";"5.800000"
"7535";"Estudiante 07535";"6.700000";"5.800000";"5.900000";"6.600000";"6.700000";"5.800000";"6.800000";"5.700000"
"7536";"Estudiante 07536";"6.400000";"6.900000";"6.900000";"6.200000";"6.900000";"6.700000";"6.300000";"6.400000"
"7537";"Estudiante 07537";"5.700000";"5.500000";"6.200000";"6.300000";"6.300000";"5.800000";"6.300000";"6.800000"
"7538";"Estudiante 07538";"5.700000";"5.100000";"5.100000";"4.900000";"5.000000";"4.800000";"4.700000";"5.500000"
"7539";"Estudiante 07539";"5.700000";"6.400000";"6.400000";"5.500000";"5.900000";"5.800000";"6.400000";"6.900000"
"7540";"Estudiante 07540";"5.600000";"5.500000";"4.900000";"5.300000";"4.700000";"5.100000";"4.800000";"7.000000"
"7541";"Estudiante 07541";"5.600000";"5.500000";"5.600000";"5.000000";"4.900000";"5.500000";"5.300000";"5.700000"
"7542";"Estudiante 07542";"6.400000";"6.800000";"6.700000";"6.500000";"6.200000";"6.400000";"6.500000";"6.100000"
"7543";"Estudiante 07543";"6.900000";"6.800000";"6.800000";"6.000000";"6.500000";"6.900000";"6.300000";"5.700000"
"7544";"Estudiante 07544";"4.800000";"4.200000";"4.600000";"4.200000";"4.000000";"4.600000";"4.000000";"6.400000"
"7545";"Estudiante 07545";"6.400000";"5.900000";"5.300000";"6.000000";"5.900000";"5.400000";"5.700000";"5.500000"
"7546";"Estudiante 07546";"6.000000";"5.700000";"6.200000";"5.600000";"5.900000";"5.200000";"5.300000";"6.400000"
"7547";"Estudiante 07547";"4.400000";"4.900000";"4.400000";"4.600000";"5.200000";"4.200000";"4.900000";"5.800000"
"7548";"Estudiante 07548";"5.000000";"4.400000";"4.900000";"4.800000";"4.700000";"4.800000";"4.400000";"6.800000"
"7549";"Estudiante 07549";"4.500000";"4.300000";"3.800000";"4.400000";"4.300000";"5.000000";"4.500000";"6.400000"
"7550";"Estudiante 07550";"5.700000";"5.400000";"6.000000";"5.300000";"5.400000";"5.800000";"4.900000";"6.000000"
"7551";"Estudiante 07551";"4.900000";"5.100000";"4.700000";"5.200000";"4.900000";"5.300000";"4.900000";"6.100000"
"7552";"Estudiante 07552";"5.300000";"5.000000";"4.300000";"4.300000";"4.700000";"4.400000";"4.600000";"6.200000"
"7553";"Estudiante 07553";"6.000000";"6.200000";"5.700000";"6.000000";"6.100000";"5.100000";"5.300000";"6.700000"
"7554";"Estudiante 07554";"6.700000";"6.300000";"6.100000";"6.300000";"6.300000";"6.700000";"6.600000";"5.900000"
"7555";"Estudiante 07555";"4.500000";"4.200000";"4.900000";"4.300000";"5.000000";"4.800000";"5.300000";"5.800000"
"7556";"Estudiante 07556";"5.000000";"5.300000";"4.200000";"4.400000";"4.900000";"5.000000";"4.900000";"6.400000"
"7557";"Estudiante 07557";"5.100000";"4.400000";"4.400000";"4.300000";"4.900000";"5.000000";"4.700000";"6.700000"
"7558";"Estudiante 07558";"5.500000";"6.000000";"6.300000";"5.900000";"5.700000";"5.900000";"5.600000";"6.100000"
"7559";"Estudiante 07559";"3.700000";"3.600000";"3.900000";"4.100000";"3.800000";"3.900000";"4.100000";"6.200000"
"7560";"Estudiante 07560";"4.000000";"4.700000";"4.800000";"4.200000";"4.200000";"4.300000";"4.600000";"6.700000"
"7561";"Estudiante 07561";"4.000000";"4.100000";"4.300000";"3.800000";"4.300000";"4.500000";"3.500000";"6.400000"
"7562";"Estudiante 07562";"3.900000";"4.100000";"3.400000";"3.900000";"3.900000";"4.000000";"3.900000";"6.700000"
"7563";"Estudiante 07563";"5.100000";"4.600000";"5.400000";"4.900000";"4.600000";"5.000000";"5.200000";"6.400000"
"7564";"Estudiante 07564";"5.300000";"4.400000";"5.100000";"5.400000";"4.400000";"4.200000";"5.100000";"7.000000"
"7565";"Estudiante 07565";"6.600000";"6.200000";"6.700000";"6.300000";"6.800000";"6.300000";"6.600000";"6.900000"
"7566";"Estudiante 07566";"5.300000";"5.900000";"6.000000";"4.800000";"5.900000";"5.200000";"5.500000";"6.500000"
"7567";"Estudiante 07567";"6.800000";"6.500000";"6.500000";"6.900000";"6.900000";"6.800000";"6.700000";"6.300000"
"7568";"Estudiante 07568";"6.200000";"6.500000";"6.500000";"6.300000";"6.800000";"6.400000";"6.300000";"6.500000"
"7569";"Estudiante 07569";"4.900000";"4.700000";"5.200000";"4.900000";"4.400000";"4.800000";"5.000000";"5.600000"
"7570";"Estudiante 07570";"5.000000";"5.000000";"4.000000";"4.900000";"4.800000";"3.900000";"5.000000";"5.700000"
"7571";"Estudiante 07571";"5.400000";"6.000000";"5.900000";"6.200000";"5.500000";"5.700000";"6.100000";"6.300000"
"7572";"Estudiante 07572";"6.100000";"6.600000";"7.000000";"6.600000";"6.500000";"6.400000";"6.300000";"5.900000"
"7573";"Estudiante 07573";"6.800000";"6.500000";"6.400000";"6.700000";"6.600000";"6.600000";"6.000000";"5.600000"
"7574";"Estudiante 07574";"5.700000";"5.600000";"5.800000";"5.900000";"6.000000";"6.700000";"6.000000";"6.100000"
"7575";"Estudiante 07575";"6.100000";"5.400000";"5.200000";"6.200000";"6.200000";"6.100000";"5.300000";"5.900000"
"7576";"Estudiante 07576";"6.300000";"6.800000";"5.800000";"6.500000";"6.000000";"6.500000";"5.700000";"5.700000"
"7577";"Estudiante 07577";"5.500000";"6.000000";"5.500000";"6.000000";"5.800000";"6.200000";"5.300000";"5.800000"
"7578";"Estudiante 07578";"5.100000";"4.700000";"4.600000";"5.000000";"4.700000";"5.100000";"4.700000";"6.200000"
"7579";"Estudiante 07579";"4.900000";"3.900000";"4.900000";"4.300000";"4.000000";"3.800000";"4.800000";"6.800000"
"7580";"Estudiante 07580";"5.600000";"6.300000";"5.300000";"5.400000";"5.200000";"5.800000";"6.100000";"6.400000"
"7581";"Estudiante 07581";"4.600000";"4.600000";"4.400000";"4.200000";"4.500000";"5.000000";"4.500000";"5.600000"
"7582";"Estudiante 07582";"3.900000";"4.400000";"4.100000";"3.800000";"4.900000";"4.900000";"4.700000";"6.600000"
"7583";"Estudiante 07583";"4.400000";"4.500000";"4.800000";"4.000000";"4.500000";"3.800000";"4.900000";"6.800000"
"7584";"Estudiante 07584";"4.700000";"4.700000";"4.300000";"3.900000";"4.600000";"4.400000";"4.700000";"6.200000"
"7585";"Estudiante 07585";"5.000000";"5.500000";"5.000000";"5.600000";"5.600000";"6.100000";"6.000000";"6.300000"
"7586";"Estudiante 07586";"5.200000";"4.700000";"4.900000";"5.100000";"5.000000";"5.000000";"5.500000";"5.700000"
"7587";"Estudiante 07587";"5.500000";"5.600000";"5.900000";"5.300000";"5.600000";"5.900000";"5.800000";"6.800000"
"7588";"Estudiante 07588";"5.800000";"5.900000";"5.400000";"5.500000";"5.400000";"5.600000";"5.500000";"6.400000"
"7589";"Estudiante 07589";"3.800000";"4.700000";"4.200000";"4.000000";"3.900000";"4.400000";"3.700000";"5.800000"
"7590";"Estudiante 07590";"4.200000";"3.500000";"4.500000";"4.500000";"4.000000";"4.400000";"3.400000";"6.800000"
"7591";"Estudiante 07591";"6.000000";"6.200000";"5.900000";"5.300000";"5.700000";"5.000000";"5.100000";"6.800000"
"7592";"Estudiante 07592";"3.800000";"4.100000";"4.100000";"4.500000";"3.500000";"3.800000";"4.500000";"5.700000"
"7593";"Estudiante 07593";"6.500000";"5.900000";"6.600000";"6.700000";"6.200000";"6.400000";"6.900000";"6.800000"
"7594";"Estudiante 07594";"4.500000";"4.000000";"3.900000";"4.700000";"4.000000";"4.400000";"3.800000";"6.700000"
"7595";"Estudiante 07595";"4.700000";"3.900000";"4.700000";"5.100000";"5.000000";"4.800000";"4.400000";"6.500000"
"7596";"Estudiante 07596";"4.100000";"4.500000";"4.300000";"4.100000";"4.600000";"4.200000";"5.000000";"6.400000"
"7597";"Estudiante 07597";"4.100000";"4.000000";"4.400000";"4.600000";"4.700000";"4.500000";"4.400000";"5.900000"
"7598";"Estudiante 07598";"4.400000";"4.700000";"4.500000";"4.600000";"4.700000";"4.200000";"5.000000";"6.500000"
"7599";"Estudiante 07599";"4.200000";"5.300000";"4.900000";"4.600000";"4.500000";"4.800000";"4.900000";"6.700000"
"7600";"Estudiante 07600";"5.800000";"5.400000";"5.700000";"6.300000";"5.600000";"5.600000";"5.500000";"6.600000"
"7601";"Estudiante 07601";"4.800000";"4.900000";"5.200000";"5.200000";"4.500000";"5.500000";"5.000000";"6.900000"
"7602";"Estudiante 07602";"4.900000";"4.500000";"3.900000";"4.000000";"4.700000";"4.200000";"4.500000";"5.800000"
"7603";"Estudiante 07603";"5.500000";"5.700000";"6.100000";"5.900000";"5.800000";"6.200000";"5.100000";"6.300000"
"7604";"Estudiante 07604";"4.100000";"4.700000";"4.300000";"4.600000";"4.400000";"4.200000";"3.700000";"5.800000"
"7605";"Estudiante 07605";"5.300000";"4.900000";"5.900000";"5.700000";"5.600000";"5.400000";"4.900000";"6.500000"
"7606";"Estudiante 07606";"6.200000";"5.900000";"6.200000";"5.800000";"5.400000";"5.600000";"5.700000";"6.600000"
"7607";"Estudiante 07607";"4.600000";"4.300000";"4.200000";"4.900000";"5.100000";"4.900000";"4.300000";"6.900000"
"7608";"Estudiante 07608";"6.400000";"6.900000";"6.000000";"6.100000";"6.200000";"6.100000";"6.200000";"6.700000"
"7609";"Estudiante 07609";"5.800000";"6.000000";"6.200000";"6.100000";"5.500000";"6.100000";"5.500000";"6.200000"
"7610";"Estudiante 07610";"4.200000";"3.900000";"4.100000";"4.600000";"4.600000";"4.200000";"4.300000";"5.600000"
"7611";"Estudiante 07611";"6.600000";"6.200000";"6.100000";"6.600000";"6.800000";"6.800000";"6.800000";"6.500000"
"7612";"Estudiante 07612";"6.600000";"6.100000";"6.200000";"6.400000";"7.000000";"6.300000";"6.100000";"5.800000"
"7613";"Estudiante 07613";"6.100000";"6.600000";"6.400000";"6.800000";"6.800000";"6.300000";"6.300000";"6.100000"
"7614";"Estudiante 07614";"5.500000";"5.700000";"4.900000";"5.700000";"5.000000";"5.200000";"5.100000";"6.200000"
"7615";"Estudiante 07615";"5.100000";"5.600000";"5.300000";"5.300000";"5.600000";"5.100000";"5.800000";"5.600000"
"7616";"Estudiante 07616";"4.600000";"5.100000";"5.000000";"4.300000";"4.500000";"5.100000";"4.400000";"6.100000"
"7617";"Estudiante 07617";"5.000000";"5.500000";"6.000000";"5.600000";"5.800000";"5.500000";"5.300000";"6.200000"
"7618";"Estudiante 07618";"6.700000";"6.300000";"6.300000";"6.300000";"6.200000";"6.700000";"6.700000";"6.500000"
"7619";"Estudiante 07619";"4.400000";"3.800000";"4.400000";"4.600000";"4.400000";"4.300000";"4.300000";"6.600000"
"7620";"Estudiante 07620";"5.600000";"6.000000";"5.800000";"5.400000";"5.900000";"5.500000";"5.300000";"5.700000"
"7621";"Estudiante 07621";"6.300000";"5.300000";"5.500000";"5.200000";"6.300000";"6.100000";"5.400000";"6.000000"
"7622";"Estudiante 07622";"5.900000";"5.900000";"5.700000";"5.600000";"5.500000";"5.400000";"5.100000";"6.300000"
"7623";"Estudiante 07623";"4.700000";"5.200000";"4.700000";"4.600000";"4.800000";"4.600000";"5.100000";"5.800000"
"7624";"Estudiante 07624";"5.900000";"5.600000";"6.400000";"6.500000";"5.900000";"6.100000";"6.100000";"5.900000"
"7625";"Estudiante 07625";"3.800000";"3.900000";"4.400000";"4.600000";"4.300000";"3.700000";"3.700000";"5.700000"
"7626";"Estudiante 07626";"4.000000";"4.200000";"4.000000";"4.400000";"4.100000";"4.900000";"4.500000";"5.900000"
"7627";"Estudiante 07627";"6.600000";"5.900000";"5.800000";"5.900000";"6.400000";"5.800000";"5.900000";"6.400000"
"7628";"Estudiante 07628";"4.400000";"5.300000";"5.200000";"4.900000";"5.500000";"5.500000";"5.400000";"6.500000"
"7629";"Estudiante 07629";"4.000000";"4.000000";"4.600000";"4.400000";"4.300000";"4.700000";"4.000000";"6.300000"
"7630";"Estudiante 07630";"6.300000";"6.500000";"6.200000";"6.100000";"6.300000";"6.200000";"6.800000";"5.900000"
"7631";"Estudiante 07631";"5.800000";"5.200000";"5.400000";"5.900000";"5.900000";"5.700000";"5.000000";"6.400000"
"7632";"Estudiante 07632";"3.900000";"4.200000";"4.600000";"4.000000";"3.800000";"4.000000";"3.800000";"6.300000"
"7633";"Estudiante 07633";"3.800000";"3.900000";"4.100000";"3.800000";"3.600000";"4.500000";"4.200000";"6.200000"
"7634";"Estudiante 07634";"4.000000";"4.300000";"3.500000";"4.200000";"3.400000";"4.200000";"3.400000";"5.800000"
"7635";"Estudiante 07635";"4.700000";"4.300000";"4.000000";"3.800000";"3.900000";"4.200000";"4.800000";"6.900000"
"7636";"Estudiante 07636";"5.800000";"5.200000";"5.800000";"6.300000";"6.000000";"5.800000";"5.100000";"6.000000"
"7637";"Estudiante 07637";"6.200000";"6.900000";"6.900000";"6.100000";"6.400000";"6.900000";"6.400000";"6.500000"
"7638";"Estudiante 07638";"4.400000";"4.400000";"5.100000";"4.400000";"5.000000";"4.600000";"4.900000";"6.300000"
"7639";"Estudiante 07639";"4.200000";"4.500000";"4.400000";"4.600000";"4.100000";"4.600000";"4.900000";"6.600000"
"7640";"Estudiante 07640";"3.700000";"3.900000";"4.300000";"4.500000";"4.100000";"4.500000";"3.800000";"6.700000"
"7641";"Estudiante 07641";"4.700000";"3.900000";"4.700000";"4.200000";"4.800000";"4.600000";"4.200000";"6.500000"
"7642";"Estudiante 07642";"5.600000";"5.500000";"5.400000";"5.600000";"4.800000";"5.200000";"4.800000";"5.700000"
"7643";"Estudiante 07643";"5.200000";"6.100000";"5.800000";"5.300000";"5.300000";"5.100000";"5.500000";"5.700000"
"7644";"Estudiante 07644";"6.200000";"5.300000";"5.100000";"5.400000";"5.200000";"5.600000";"6.000000";"5.500000"
"7645";"Estudiante 07645";"6.000000";"6.200000";"5.500000";"6.300000";"5.500000";"6.200000";"5.500000";"6.300000"
"7646";"Estudiante 07646";"5.300000";"5.400000";"5.000000";"5.300000";"4.400000";"5.300000";"5.100000";"6.200000"
"7647";"Estudiante 07647";"5.600000";"5.400000";"5.600000";"6.000000";"6.400000";"5.300000";"5.400000";"6.200000"
"7648";"Estudiante 07648";"6.100000";"5.300000";"5.900000";"6.300000";"5.600000";"5.500000";"5.300000";"6.800000"
"7649";"Estudiante 07649";"6.000000";"5.800000";"5.600000";"5.700000";"6.200000";"6.400000";"6.300000";"5.700000"
"7650";"Estudiante 07650";"4.600000";"4.300000";"5.100000";"4.500000";"4.500000";"4.900000";"4.000000";"6.700000"
"7651";"Estudiante 07651";"6.400000";"5.800000";"5.900000";"6.100000";"5.900000";"5.700000";"5.400000";"5.500000"
"7652";"Estudiante 07652";"5.100000";"5.500000";"4.400000";"4.800000";"4.300000";"5.200000";"4.400000";"6.100000"
"7653";"Estudiante 07653";"4.400000";"4.400000";"5.000000";"4.500000";"4.800000";"5.200000";"5.100000";"5.900000"
"7654";"Estudiante 07654";"4.900000";"4.800000";"4.700000";"4.900000";"4.700000";"4.700000";"5.400000";"6.500000"
"7655";"Estudiante 07655";"4.600000";"4.600000";"4.200000";"4.500000";"4.100000";"3.700000";"3.900000";"6.000000"
"7656";"Estudiante 07656";"6.100000";"6.400000";"6.700000";"6.300000";"6.300000";"6.500000";"6.700000";"6.700000"
"7657";"Estudiante 07657";"5.800000";"5.700000";"6.400000";"5.400000";"5.500000";"5.600000";"5.700000";"7.000000"
"7658";"Estudiante 07658";"5.100000";"4.000000";"4.600000";"4.900000";"5.000000";"4.800000";"5.200000";"6.700000"
"7659";"Estudiante 07659";"6.400000";"5.900000";"6.200000";"6.300000";"5.900000";"6.700000";"6.900000";"6.300000"
"7660";"Estudiante 07660";"6.700000";"6.200000";"6.400000";"6.700000";"6.700000";"5.900000";"6.100000";"6.200000"
"7661";"Estudiante 07661";"3.700000";"4.300000";"4.000000";"4.200000";"4.500000";"4.300000";"4.100000";"6.700000"
"7662";"Estudiante 07662";"6.300000";"5.300000";"5.700000";"5.300000";"6.200000";"5.400000";"5.700000";"6.500000"
"7663";"Estudiante 07663";"4.600000";"5.000000";"4.800000";"4.000000";"4.400000";"4.100000";"4.500000";"6.600000"
"7664";"Estudiante 07664";"5.400000";"5.300000";"5.300000";"4.500000";"5.200000";"5.500000";"5.300000";"5.600000"
"7665";"Estudiante 07665";"5.500000";"6.200000";"5.500000";"5.500000";"6.300000";"6.600000";"6.200000";"5.500000"
"7666";"Estudiante 07666";"5.200000";"6.000000";"5.800000";"5.400000";"5.900000";"4.900000";"5.600000";"6.300000"
"7667";"Estudiante 07667";"5.600000";"5.200000";"5.100000";"5.800000";"5.300000";"5.100000";"5.600000";"5.700000"
"7668";"Estudiante 07668";"4.100000";"5.000000";"4.500000";"4.200000";"4.000000";"5.100000";"5.000000";"6.900000"
"7669";"Estudiante 07669";"4.300000";"4.400000";"4.400000";"4.200000";"4.700000";"4.600000";"5.100000";"6.900000"
"7670";"Estudiante 07670";"6.300000";"6.100000";"6.200000";"6.800000";"6.200000";"6.700000";"5.900000";"6.300000"
"7671";"Estudiante 07671";"5.200000";"4.500000";"5.400000";"5.200000";"5.300000";"5.100000";"4.700000";"6.000000"
"7672";"Estudiante 07672";"5.000000";"5.100000";"5.400000";"4.500000";"5.000000";"4.900000";"4.700000";"6.400000"
"7673";"Estudiante 07673";"4.300000";"3.900000";"4.000000";"3.800000";"4.600000";"4.700000";"4.200000";"5.800000"
"7674";"Estudiante 07674";"6.100000";"5.200000";"5.000000";"5.800000";"5.600000";"5.300000";"5.900000";"5.600000"
"7675";"Estudiante 07675";"5.700000";"5.100000";"5.800000";"4.900000";"5.100000";"5.300000";"5.400000";"6.900000"
"7676";"Estudiante 07676";"6.400000";"5.800000";"6.200000";"6.000000";"5.900000";"6.200000";"6.900000";"6.600000"
"7677";"Estudiante 07677";"4.300000";"5.000000";"5.000000";"4.800000";"4.300000";"5.000000";"5.300000";"6.600000"
"7678";"Estudiante 07678";"4.800000";"4.100000";"4.400000";"4.500000";"4.200000";"4.400000";"4.300000";"6.100000"
"7679";"Estudiante 07679";"5.100000";"5.200000";"5.400000";"5.100000";"5.300000";"4.700000";"5.300000";"6.800000"
"7680";"Estudiante 07680";"4.800000";"5.500000";"5.200000";"4.800000";"5.600000";"4.600000";"5.400000";"5.700000"
"7681";"Estudiante 07681";"4.100000";"4.500000";"4.800000";"4.300000";"4.200000";"4.100000";"4.500000";"6.200000"
"7682";"Estudiante 07682";"3.800000";"3.400000";"3.500000";"3.600000";"3.300000";"3.300000";"3.800000";"5.500000"
"7683";"Estudiante 07683";"3.700000";"3.700000";"3.400000";"4.400000";"3.900000";"4.100000";"4.300000";"6.300000"
"7684";"Estudiante 07684";"4.700000";"4.600000";"4.700000";"4.700000";"4.000000";"4.700000";"3.800000";"6.400000"
"7685";"Estudiante 07685";"5.500000";"5.500000";"5.200000";"5.700000";"6.200000";"5.200000";"5.300000";"5.900000"
"7686";"Estudiante 07686";"5.500000";"5.200000";"5.400000";"5.400000";"5.700000";"4.900000";"5.000000";"6.700000"
"7687";"Estudiante 07687";"6.000000";"6.800000";"6.100000";"6.200000";"6.000000";"6.400000";"6.200000";"6.000000"
"7688";"Estudiante 07688";"6.200000";"5.700000";"5.700000";"6.200000";"5.100000";"5.900000";"6.200000";"6.400000"
"7689";"Estudiante 07689";"4.200000";"4.200000";"4.300000";"4.100000";"4.200000";"4.100000";"4.100000";"6.500000"
"7690";"Estudiante 07690";"5.000000";"5.000000";"5.000000";"4.800000";"4.700000";"4.600000";"5.100000";"6.700000"
"7691";"Estudiante 07691";"3.900000";"3.900000";"4.900000";"4.000000";"4.600000";"4.800000";"4.200000";"5.700000"
"7692";"Estudiante 07692";"4.300000";"4.400000";"3.800000";"3.500000";"3.800000";"3.600000";"3.600000";"6.700000"
